"Subject","Session","Block","Trial","prime","target","RT","rel","category"
13,2,2,362,"LASER","beam",1939,"rel","C"
13,2,2,403,"DEAL","cards",858,"rel","C"
14,1,2,461,"GROWN","up",703,"rel","C"
14,1,2,502,"REMAIN","basic",713,"un","D"
14,1,2,525,"HONEY","george",1401,"un","C"
14,1,2,539,"NOW","account",973,"un","C"
14,1,2,547,"MAGNET","system",849,"un","C"
14,1,2,559,"RADISH","call",2128,"un","C"
14,1,2,566,"SINCE","bubble",1350,"un","C"
14,1,2,570,"NOTICE","string",1840,"un","C"
14,1,2,573,"BEE","sting",609,"rel","C"
14,1,2,628,"SHOWER","clean",880,"rel","D"
14,1,2,636,"ALTO","ground",856,"un","C"
14,1,2,656,"FILE","frame",1141,"un","C"
14,1,2,683,"EXCISE","tax",2163,"rel","C"
14,1,2,711,"SHIELD","crafts",1510,"un","C"
14,1,2,724,"STUB","toe",739,"rel","C"
14,1,2,742,"MEDICAL","doctor",1222,"rel","C"
14,1,2,747,"BRITTLE","board",1267,"un","C"
14,1,2,768,"SWAP","boys",591,"un","C"
14,1,2,812,"MONOTONOUS","straw",1230,"un","D"
14,1,2,814,"MELLOW","soup",1674,"un","C"
14,2,2,418,"PRACTICE","perfect",728,"rel","C"
14,2,2,430,"MASTER","slave",755,"rel","D"
14,2,2,446,"HUNDRED","thousand",1054,"rel","C"
14,2,2,510,"SNEEZE","naked",738,"un","C"
14,2,2,558,"LANGUAGE","away",969,"un","C"
14,2,2,573,"DIAMETER","rattle",1255,"un","C"
14,2,2,618,"BINDER","do",1745,"un","C"
14,2,2,657,"BOUNTY","hunter",706,"rel","C"
14,2,2,665,"MUST","have",798,"rel","C"
14,2,2,696,"CURSIVE","drop",1130,"un","C"
14,2,2,719,"TARZAN","basket",1292,"un","C"
14,2,2,786,"BEAN","layer",1340,"un","C"
14,2,2,793,"STRIP","course",1846,"un","C"
15,1,2,39,"SCUBA","dive",479,"rel","C"
15,1,2,48,"HOSTESS","days",461,"un","C"
15,1,2,60,"NECKLACE","gold",427,"rel","D"
15,1,2,93,"BOUQUET","fraternity",813,"un","C"
15,1,2,97,"FACTORY","worker",478,"rel","C"
15,1,2,135,"LEGION","foreign",444,"rel","D"
15,1,2,143,"TWIST","turn",550,"rel","C"
15,1,2,202,"KINETIC","onion",518,"un","C"
15,1,2,206,"KEYBOARD","pool",338,"un","C"
15,1,2,221,"FAIL","house",469,"un","C"
15,1,2,266,"PRODUCTION","movie",490,"rel","D"
15,1,2,309,"ROBE","bath",462,"rel","D"
15,1,2,334,"JOCK","strap",668,"rel","C"
15,1,2,368,"PORCELAIN","doll",873,"rel","C"
15,1,2,380,"CLOROX","bleach",520,"rel","C"
15,2,2,12,"ROMAN","tire",531,"un","C"
15,2,2,32,"MORE","noodles",845,"un","C"
15,2,2,40,"TOAD","tape",516,"un","C"
15,2,2,53,"SURROUNDINGS","ball",528,"un","C"
15,2,2,89,"MAGICIAN","it",476,"un","C"
15,2,2,93,"PICKLES","dill",542,"rel","D"
15,2,2,126,"ALLEGIANCE","pledge",425,"rel","D"
15,2,2,161,"TRENCH","coat",846,"rel","C"
15,2,2,206,"SOUND","human",628,"un","D"
15,2,2,243,"PATIO","furniture",580,"rel","C"
15,2,2,253,"LINK","chain",462,"rel","D"
15,2,2,259,"EMPLOYEE","college",491,"un","D"
15,2,2,267,"ZEST","soap",572,"rel","C"
15,2,2,305,"MISS","theory",807,"un","C"
15,2,2,386,"MCDONALD'S","hamburger",518,"rel","C"
15,2,2,409,"PLAIN","simple",425,"rel","C"
15,2,2,410,"CHIP","potato",520,"rel","D"
16,1,2,420,"ACCUMULATE","broken",553,"un","D"
16,1,2,438,"SPRAY","hair",491,"rel","D"
16,1,2,440,"CAB","taxi",483,"rel","D"
16,1,2,485,"SERVICE","station",663,"rel","C"
16,1,2,544,"BREED","dog",493,"rel","D"
16,1,2,551,"SHRINE","circus",665,"un","D"
16,1,2,581,"CONFLICT","tennis",522,"un","D"
16,1,2,599,"SWEET","chief",425,"un","C"
16,1,2,644,"FOSSIL","dinosaur",560,"rel","D"
16,1,2,646,"SEASHORE","cracker",507,"un","C"
16,1,2,663,"FOIL","aluminum",1163,"rel","D"
16,1,2,705,"SKINNY","pizza",460,"un","C"
16,1,2,748,"FLAT","down",419,"un","C"
16,1,2,768,"HUMAN","being",498,"rel","C"
16,1,2,774,"NEEDLE","thread",780,"rel","C"
16,1,2,819,"SHAME","heavy",427,"un","D"
16,1,2,828,"CANDIDATE","president",614,"rel","D"
16,2,2,420,"ACTRESS","key",428,"un","C"
16,2,2,448,"CABINET","kitchen",398,"rel","D"
16,2,2,458,"KNIFE","ski",452,"un","D"
16,2,2,485,"BOILED","eggs",458,"rel","C"
16,2,2,497,"INABILITY","groceries",678,"un","D"
16,2,2,544,"LINGERIE","sexy",515,"rel","D"
16,2,2,603,"TRICK","treat",369,"rel","C"
16,2,2,612,"WEDNESDAY","thursday",472,"rel","C"
16,2,2,613,"MARY","virgin",692,"rel","D"
16,2,2,633,"PRIME","ribs",433,"rel","C"
16,2,2,670,"GENE","closed",421,"un","D"
16,2,2,672,"DISLIKE","sand",505,"un","D"
16,2,2,730,"COMPETITION","bee",462,"un","D"
16,2,2,740,"CABIN","log",437,"rel","D"
16,2,2,758,"SUNNY","computer",512,"un","D"
16,2,2,787,"RAZOR","sharp",423,"rel","C"
16,2,2,830,"TURN","off",556,"rel","C"
17,1,2,55,"CRACK","cocaine",640,"rel","C"
17,1,2,59,"ASTRONAUT","climb",453,"un","D"
17,1,2,61,"CONFERENCE","picket",542,"un","D"
17,1,2,62,"ELECTRON","work",455,"un","C"
17,1,2,108,"HOST","morning",507,"un","D"
17,1,2,118,"PIE","apple",490,"rel","D"
17,1,2,158,"ORGANIZE","flop",709,"un","C"
17,1,2,159,"BUBBLE","gum",615,"rel","C"
17,1,2,163,"CONTEST","winner",446,"rel","C"
17,1,2,166,"ART","cheese",524,"un","C"
17,1,2,196,"COBBLER","american",630,"un","D"
17,1,2,200,"FLOWERS","rope",544,"un","C"
17,1,2,216,"LONDON","england",796,"rel","C"
17,1,2,251,"BACKGROUND","russia",603,"un","C"
17,1,2,259,"RUNG","ladder",541,"rel","D"
17,1,2,311,"TRIBE","indian",491,"rel","D"
17,1,2,347,"SWOON","billy",552,"un","D"
17,1,2,352,"DRESSING","salad",765,"rel","D"
17,2,2,9,"DEMI","god",493,"rel","C"
17,2,2,63,"FIGURE","eight",862,"rel","C"
17,2,2,123,"CHARCOAL","star",484,"un","C"
17,2,2,155,"ROAST","beef",690,"rel","C"
17,2,2,163,"RUBBER","band",515,"rel","C"
17,2,2,170,"RECKLESS","driving",879,"rel","C"
17,2,2,206,"PADDY","wagon",633,"rel","C"
17,2,2,241,"MAN","gone",523,"un","C"
17,2,2,251,"CHAIRPERSON","fries",605,"un","C"
17,2,2,309,"MISTER","bread",541,"un","C"
17,2,2,343,"TENDENCY","grill",674,"un","C"
17,2,2,354,"GROUNDS","keeper",615,"rel","C"
17,2,2,366,"SCREW","driver",592,"rel","C"
17,2,2,404,"COLUMN","newspaper",793,"rel","D"
18,1,2,449,"CRESCENT","moon",564,"rel","C"
18,1,2,512,"RESTRICTION","lot",459,"un","C"
18,1,2,539,"TARDY","ear",548,"un","D"
18,1,2,573,"SLIDE","drain",351,"un","C"
18,1,2,585,"VALOR","penny",450,"un","C"
18,1,2,595,"FILE","cabinet",376,"rel","C"
18,1,2,616,"FIRST","saw",411,"un","C"
18,1,2,658,"ILLEGAL","sun",405,"un","D"
18,1,2,664,"GOVERNOR","state",415,"rel","D"
18,1,2,742,"HULL","heart",475,"un","D"
18,1,2,752,"DISGUSTING","abuse",526,"un","C"
18,1,2,755,"NAG","oven",434,"un","C"
18,1,2,761,"BASKET","weave",524,"rel","C"
18,1,2,786,"SINKER","trick",503,"un","C"
18,1,2,817,"BOXING","gloves",498,"rel","C"
18,2,2,436,"IMITATE","train",527,"un","D"
18,2,2,497,"BRITTLE","peanut",500,"rel","D"
18,2,2,533,"FOX","hound",623,"rel","C"
18,2,2,580,"ESTEEM","self",622,"rel","D"
18,2,2,720,"HISPANIC","butter",905,"un","C"
18,2,2,801,"STOCK","market",454,"rel","C"
19,1,2,3,"MYSTERY","novel",731,"rel","C"
19,1,2,47,"VIOLET","toothpaste",454,"un","C"
19,1,2,50,"BEING","human",384,"rel","D"
19,1,2,55,"OFFICE","rocket",444,"un","C"
19,1,2,62,"PRISONER","jail",417,"rel","D"
19,1,2,74,"CUB","hospital",495,"un","C"
19,1,2,77,"USA","room",488,"un","C"
19,1,2,87,"LEFT","washer",621,"un","D"
19,1,2,98,"PERCENT","hundred",962,"rel","D"
19,1,2,117,"LIVER","onion",553,"rel","C"
19,1,2,126,"PEPPERONI","pizza",506,"rel","C"
19,1,2,155,"CHIP","meat",474,"un","C"
19,1,2,166,"RUG","spoiled",683,"un","D"
19,1,2,203,"BOWLING","ball",412,"rel","C"
19,1,2,204,"WEEKEND","front",522,"un","D"
19,1,2,259,"SYSTEM","computer",573,"rel","D"
19,1,2,300,"CONDITIONER","football",466,"un","C"
19,1,2,309,"BLADE","iron",495,"un","D"
19,1,2,331,"BECAUSE","sugar",534,"un","D"
19,1,2,356,"SALTINE","cracker",571,"rel","C"
19,1,2,366,"SPRING","newton",1167,"un","C"
19,2,2,3,"SUITE","desk",525,"un","C"
19,2,2,10,"SLOPE","ski",410,"rel","D"
19,2,2,75,"RACKET","tennis",464,"rel","D"
19,2,2,92,"PRIMATE","bear",476,"un","D"
19,2,2,128,"FASTEN","seatbelt",607,"rel","C"
19,2,2,177,"MANY","concrete",555,"un","D"
19,2,2,219,"HIDE","seek",473,"rel","C"
19,2,2,334,"CHINA","dish",494,"rel","C"
19,2,2,359,"SOOTHE","flag",545,"un","C"
19,2,2,362,"LODGE","vine",757,"un","C"
19,2,2,397,"LINT","chest",575,"un","C"
20,1,2,441,"CLAM","flakes",520,"un","C"
20,1,2,459,"LAY","down",408,"rel","C"
20,1,2,471,"CASTLE","sand",591,"rel","D"
20,1,2,547,"POLE","vault",731,"rel","C"
20,1,2,566,"FOSSIL","machine",582,"un","C"
20,1,2,633,"SCOTCH","tape",557,"rel","C"
20,1,2,649,"FLAT","tire",655,"rel","C"
20,1,2,650,"VALVE","hotel",979,"un","D"
20,1,2,732,"GREEK","fraternity",1478,"rel","C"
20,1,2,814,"STAIN","artist",834,"un","C"
20,2,2,441,"HIVE","bee",558,"rel","D"
20,2,2,523,"LATCH","key",419,"rel","C"
20,2,2,550,"SPIDER","web",475,"rel","C"
20,2,2,587,"OODLES","noodles",1280,"rel","C"
20,2,2,619,"DOLL","house",534,"rel","C"
20,2,2,620,"PLAID","socket",576,"un","C"
20,2,2,625,"OFF","paper",458,"un","C"
20,2,2,665,"JUGGLER","circus",879,"rel","D"
20,2,2,684,"CABIN","family",497,"un","C"
20,2,2,707,"COMMENT","zone",531,"un","C"
20,2,2,744,"DIPLOMA","compact",467,"un","D"
20,2,2,748,"SLAB","brothers",653,"un","C"
20,2,2,751,"AGAINST","time",675,"un","C"
20,2,2,756,"DEGREE","college",979,"rel","D"
20,2,2,816,"GLORY","days",699,"rel","C"
21,1,2,48,"FRENCH","fries",655,"rel","C"
21,1,2,56,"FASCISM","god",875,"un","C"
21,1,2,141,"TRANSPLANT","heart",832,"rel","D"
21,1,2,155,"COPPER","penny",678,"rel","C"
21,1,2,219,"FLAG","american",1918,"rel","D"
21,1,2,267,"CHART","winner",677,"un","C"
21,1,2,305,"HIP","cocaine",1005,"un","C"
21,1,2,337,"SHEEP","england",580,"un","C"
21,1,2,373,"FENCE","picket",696,"rel","D"
21,1,2,381,"STAPLER","self",814,"un","D"
21,1,2,384,"POCKETBOOK","newspaper",525,"un","D"
21,2,2,20,"SAINT","state",622,"un","D"
21,2,2,30,"ATTEND","apple",617,"un","D"
21,2,2,125,"CAR","salad",766,"un","D"
21,2,2,135,"CLOG","drain",862,"rel","C"
21,2,2,138,"GLIDE","beef",520,"un","C"
21,2,2,199,"ADORABLE","tantrum",971,"un","C"
21,2,2,202,"SWISS","cheese",454,"rel","C"
21,2,2,218,"CHAIN","saw",626,"rel","C"
21,2,2,230,"WAIST","hound",615,"un","C"
21,2,2,232,"BASKET","driver",526,"un","C"
21,2,2,268,"SCHOOL","work",571,"rel","C"
21,2,2,291,"SOCIETY","eight",522,"un","C"
21,2,2,318,"TONIC","gin",798,"rel","D"
21,2,2,359,"HOPE","indian",665,"un","D"
21,2,2,368,"COMPUTE","market",591,"un","C"
21,2,2,387,"LEDGE","then",472,"un","C"
21,2,2,411,"STATION","train",530,"rel","D"
22,1,2,472,"HORRIBLE","peanut",610,"un","D"
22,1,2,478,"RAYS","sun",589,"rel","D"
22,1,2,517,"USE","abuse",858,"rel","C"
22,1,2,557,"LIBEL","gloves",565,"un","C"
22,1,2,606,"TWINKLE","star",569,"rel","C"
22,1,2,641,"MAGIC","trick",731,"rel","C"
22,1,2,652,"RECKLESS","keeper",730,"un","C"
22,1,2,693,"CHARCOAL","grill",750,"rel","C"
22,1,2,707,"MEASUREMENT","weave",817,"un","C"
22,1,2,736,"STAIRS","climb",1087,"rel","D"
22,1,2,743,"IDOL","billy",1031,"rel","D"
22,1,2,760,"MICROWAVE","oven",656,"rel","C"
22,1,2,770,"PICTURE","driving",840,"un","C"
22,1,2,812,"SHEARS","band",808,"un","C"
22,1,2,820,"BURST","gum",831,"un","C"
22,1,2,828,"DEVELOPMENT","cabinet",1122,"un","C"
22,2,2,417,"SHORTCAKE","wagon",767,"un","C"
22,2,2,432,"LOBE","ear",1170,"rel","D"
22,2,2,471,"COMMUNIST","russia",1240,"rel","C"
22,2,2,529,"PREMISES","moon",1595,"un","C"
22,2,2,578,"JUMP","rope",867,"rel","C"
22,2,2,579,"FLIP","flop",991,"rel","C"
22,2,2,587,"COBBLER","peach",1438,"rel","D"
22,2,2,617,"DENIAL","ladder",978,"un","D"
22,2,2,652,"PARKING","lot",778,"rel","C"
22,2,2,695,"STALE","bread",961,"rel","C"
22,2,2,697,"DEW","morning",1139,"rel","D"
22,2,2,760,"GOING","gone",1248,"rel","C"
22,2,2,804,"PEANUT","butter",1623,"rel","C"
23,1,2,9,"RIGHTEOUS","brothers",682,"rel","C"
23,1,2,49,"GRAPE","vine",674,"rel","C"
23,1,2,52,"CAP","dish",452,"un","C"
23,1,2,59,"DISC","compact",529,"rel","D"
23,1,2,67,"CANYON","electric",628,"un","D"
23,1,2,81,"GEORGE","experiment",668,"un","C"
23,1,2,127,"CHAMBER","room",832,"rel","C"
23,1,2,137,"TUBE","toothpaste",919,"rel","C"
23,1,2,139,"SCARE","jail",722,"un","D"
23,1,2,165,"REMOVE","court",612,"un","D"
23,1,2,172,"CON","artist",723,"rel","C"
23,1,2,190,"MOONLIGHT","crops",1840,"un","C"
23,1,2,198,"DOLL","police",1054,"un","D"
23,1,2,234,"SIDE","front",607,"rel","D"
23,1,2,255,"RAW","meat",587,"rel","C"
23,1,2,260,"DRUM","span",769,"un","C"
23,1,2,292,"KID","tell",717,"un","C"
23,1,2,320,"SHALLOW","sauce",786,"un","C"
23,1,2,334,"POST","crayon",756,"un","C"
23,1,2,398,"OFFICE","desk",839,"rel","C"
23,2,2,20,"LAY","television",697,"un","C"
23,2,2,46,"INQUIRE","vault",957,"un","C"
23,2,2,62,"SPAGHETTI","hint",806,"un","C"
23,2,2,88,"LOSS","boots",644,"un","C"
23,2,2,121,"TWILIGHT","zone",695,"rel","C"
23,2,2,131,"BORING","cause",813,"un","D"
23,2,2,144,"WAIT","long",899,"un","D"
23,2,2,168,"AMERICAN","flag",529,"rel","C"
23,2,2,196,"ENTERTAINMENT","office",806,"un","C"
23,2,2,261,"MENTAL","crackle",703,"un","C"
23,2,2,273,"MANNERS","cleaner",926,"un","C"
23,2,2,286,"SMOKY","reef",805,"un","C"
23,2,2,340,"FUGITIVE","fist",906,"un","D"
23,2,2,397,"FOAM","energy",789,"un","C"
23,2,2,401,"ORE","iron",669,"rel","D"
23,2,2,402,"TREASURE","chest",737,"rel","C"
23,2,2,412,"DATE","time",986,"rel","C"
24,1,2,420,"CANE","sugar",531,"rel","D"
24,1,2,427,"TRAUMA","home",497,"un","C"
24,1,2,434,"COUGH","now",583,"un","C"
24,1,2,446,"SUITE","hotel",596,"rel","D"
24,1,2,454,"CUSTARD","race",587,"un","C"
24,1,2,464,"HELMET","shopping",606,"un","D"
24,1,2,489,"ADVANCE","garbage",596,"un","D"
24,1,2,510,"TEMPLE","rotten",861,"un","C"
24,1,2,514,"SPOT","stick",595,"un","C"
24,1,2,517,"COPIER","machine",668,"rel","C"
24,1,2,524,"BRAT","spoiled",685,"rel","D"
24,1,2,535,"DRUNK","stamp",598,"un","C"
24,1,2,598,"SLAB","concrete",839,"rel","D"
24,1,2,613,"LATCH","motorcycle",944,"un","D"
24,1,2,649,"CARPET","mountains",893,"un","C"
24,1,2,654,"LAUNCH","rocket",949,"rel","C"
24,1,2,661,"EYEBALL","socket",1116,"rel","C"
24,1,2,670,"BOWLING","flowers",1175,"un","C"
24,1,2,672,"EVERYDAY","bean",1058,"un","C"
24,1,2,693,"FROSTED","flakes",1099,"rel","C"
24,1,2,737,"ARENA","football",828,"rel","C"
24,1,2,815,"VARIETY","empire",763,"un","C"
24,2,2,435,"ISSUE","cell",562,"un","C"
24,2,2,458,"KEY","web",631,"un","C"
24,2,2,459,"LAPEL","seek",734,"un","C"
24,2,2,473,"QUEST","couch",536,"un","D"
24,2,2,497,"STREET","health",813,"un","C"
24,2,2,540,"SICK","student",942,"un","C"
24,2,2,545,"GENERAL","hospital",936,"rel","C"
24,2,2,546,"SHOW","clipper",994,"un","C"
24,2,2,577,"CUB","bear",772,"rel","D"
24,2,2,623,"HAVE","grand",846,"un","D"
24,2,2,633,"CORAL","washington",934,"un","C"
24,2,2,648,"DISAGREEMENT","bit",900,"un","C"
24,2,2,676,"DOZEN","juvenile",1247,"un","D"
24,2,2,697,"SWING","hundred",810,"un","D"
24,2,2,702,"FRIENDS","family",509,"rel","C"
24,2,2,708,"FIG","newton",1166,"rel","C"
24,2,2,763,"TANGY","strict",895,"un","D"
24,2,2,771,"MACHINE","washer",634,"rel","D"
24,2,2,786,"NEWS","paper",611,"rel","C"
24,2,2,795,"AGENCY","bracelet",656,"un","C"
24,2,2,814,"GREEK","can",610,"un","D"
25,1,2,42,"GROUNDS","keeper",924,"rel","C"
25,1,2,96,"MAN","gone",739,"un","C"
25,1,2,131,"COLUMN","newspaper",801,"rel","D"
25,1,2,139,"CHAIRPERSON","fries",993,"un","C"
25,1,2,144,"MISTER","bread",670,"un","C"
25,1,2,181,"ROAST","beef",710,"rel","C"
25,1,2,232,"SCREW","driver",845,"rel","C"
25,1,2,240,"FIGURE","eight",857,"rel","C"
25,1,2,242,"TENDENCY","grill",1045,"un","C"
25,1,2,261,"RECKLESS","driving",510,"rel","C"
25,1,2,358,"DEMI","god",566,"rel","C"
25,1,2,371,"CHARCOAL","star",855,"un","C"
25,1,2,410,"RUBBER","band",696,"rel","C"
25,1,2,415,"PADDY","wagon",1140,"rel","C"
25,2,2,16,"BOXING","gloves",759,"rel","C"
25,2,2,21,"NAG","oven",1517,"un","C"
25,2,2,90,"CRESCENT","moon",1140,"rel","C"
25,2,2,117,"SINCE","then",1374,"rel","C"
25,2,2,132,"SPECIFIC","gin",1236,"un","D"
25,2,2,161,"SINKER","trick",1277,"un","C"
25,2,2,174,"HULL","heart",661,"un","D"
25,2,2,193,"RESTRICTION","lot",765,"un","C"
25,2,2,222,"TARDY","ear",1727,"un","D"
25,2,2,263,"DISGUSTING","abuse",1138,"un","C"
25,2,2,266,"BASKET","weave",974,"rel","C"
25,2,2,268,"FILE","cabinet",1033,"rel","C"
25,2,2,277,"GOVERNOR","state",842,"rel","D"
25,2,2,380,"FIRST","saw",1038,"un","C"
25,2,2,403,"ILLEGAL","sun",828,"un","D"
25,2,2,415,"SLIDE","drain",1496,"un","C"
26,1,2,534,"ESTEEM","self",589,"rel","D"
26,1,2,548,"STOCK","market",445,"rel","C"
26,1,2,551,"BRITTLE","peanut",729,"rel","D"
26,1,2,568,"CLAIM","insurance",434,"rel","D"
26,1,2,623,"FOX","hound",516,"rel","C"
26,1,2,743,"HISPANIC","butter",440,"un","C"
26,1,2,783,"IMITATE","train",596,"un","D"
26,2,2,422,"COBBLER","american",520,"un","D"
26,2,2,450,"PIE","apple",308,"rel","D"
26,2,2,453,"ASTRONAUT","climb",392,"un","D"
26,2,2,459,"LONDON","england",529,"rel","C"
26,2,2,506,"ART","cheese",526,"un","C"
26,2,2,508,"TRIBE","indian",436,"rel","D"
26,2,2,535,"DRESSING","salad",424,"rel","D"
26,2,2,551,"ORGANIZE","flop",424,"un","C"
26,2,2,562,"CONTEST","winner",452,"rel","C"
26,2,2,600,"BUBBLE","gum",390,"rel","C"
26,2,2,650,"BACKGROUND","russia",532,"un","C"
26,2,2,657,"CONFERENCE","picket",499,"un","D"
26,2,2,676,"RUNG","ladder",701,"rel","D"
26,2,2,677,"SWOON","billy",752,"un","D"
26,2,2,699,"CRACK","cocaine",683,"rel","C"
26,2,2,734,"ELECTRON","work",597,"un","C"
26,2,2,759,"HOST","morning",443,"un","D"
26,2,2,813,"FLOWERS","rope",566,"un","C"
27,1,2,10,"LODGE","vine",645,"un","C"
27,1,2,11,"SOOTHE","flag",554,"un","C"
27,1,2,24,"MANY","concrete",483,"un","D"
27,1,2,25,"LINT","chest",510,"un","C"
27,1,2,84,"CHINA","dish",594,"rel","C"
27,1,2,127,"FASTEN","seatbelt",1028,"rel","C"
27,1,2,163,"HIDE","seek",506,"rel","C"
27,1,2,223,"PRIMATE","bear",525,"un","D"
27,1,2,297,"SLOPE","ski",511,"rel","D"
27,1,2,326,"RACKET","tennis",528,"rel","D"
27,1,2,375,"SUITE","desk",672,"un","C"
27,2,2,19,"GREEK","fraternity",681,"rel","C"
27,2,2,23,"EFFECT","cause",457,"rel","D"
27,2,2,42,"CLAM","flakes",571,"un","C"
27,2,2,133,"FOSSIL","machine",778,"un","C"
27,2,2,134,"BEAVER","dam",602,"rel","C"
27,2,2,168,"FLAT","tire",433,"rel","C"
27,2,2,235,"CASTLE","sand",510,"rel","D"
27,2,2,257,"LAY","down",477,"rel","C"
27,2,2,260,"SCOTCH","tape",479,"rel","C"
27,2,2,283,"POLE","vault",523,"rel","C"
27,2,2,365,"STAIN","artist",456,"un","C"
27,2,2,403,"VALVE","hotel",504,"un","D"
28,1,2,429,"COMMENT","zone",653,"un","C"
28,1,2,430,"JUGGLER","circus",627,"rel","D"
28,1,2,499,"AGAINST","time",550,"un","C"
28,1,2,504,"DOLL","house",460,"rel","C"
28,1,2,512,"SPIDER","web",453,"rel","C"
28,1,2,525,"DIPLOMA","compact",613,"un","D"
28,1,2,531,"LATCH","key",555,"rel","C"
28,1,2,534,"PLAID","socket",782,"un","C"
28,1,2,563,"HIVE","bee",473,"rel","D"
28,1,2,705,"DEGREE","college",489,"rel","D"
28,1,2,745,"CABIN","family",764,"un","C"
28,1,2,756,"OFF","paper",837,"un","C"
28,1,2,758,"SLAB","brothers",759,"un","C"
28,1,2,773,"GLORY","days",469,"rel","C"
28,2,2,428,"SYSTEM","computer",477,"rel","D"
28,2,2,429,"LEFT","washer",505,"un","D"
28,2,2,443,"USA","room",552,"un","C"
28,2,2,445,"CUB","hospital",546,"un","C"
28,2,2,447,"WEEKEND","front",728,"un","D"
28,2,2,467,"CONDITIONER","football",559,"un","C"
28,2,2,469,"BLADE","iron",863,"un","D"
28,2,2,501,"PRISONER","jail",486,"rel","D"
28,2,2,518,"RUG","spoiled",635,"un","D"
28,2,2,570,"PERCENT","hundred",598,"rel","D"
28,2,2,600,"CHIP","meat",643,"un","C"
28,2,2,618,"SPRING","newton",1178,"un","C"
28,2,2,631,"SALTINE","cracker",568,"rel","C"
28,2,2,650,"LIVER","onion",590,"rel","C"
28,2,2,689,"MYSTERY","novel",551,"rel","C"
28,2,2,697,"PEPPERONI","pizza",487,"rel","C"
28,2,2,705,"BEING","human",461,"rel","D"
28,2,2,725,"BOWLING","ball",443,"rel","C"
28,2,2,810,"VIOLET","toothpaste",604,"un","C"
28,2,2,813,"BECAUSE","sugar",565,"un","D"
29,1,2,2,"COMMUNIST","russia",831,"rel","C"
29,1,2,17,"LOBE","ear",819,"rel","D"
29,1,2,42,"COBBLER","peach",866,"rel","D"
29,1,2,74,"DENIAL","ladder",734,"un","D"
29,1,2,92,"FLIP","flop",618,"rel","C"
29,1,2,162,"DEW","morning",661,"rel","D"
29,1,2,169,"PEANUT","butter",583,"rel","C"
29,1,2,196,"SHORTCAKE","wagon",558,"un","C"
29,1,2,205,"PARKING","lot",532,"rel","C"
29,1,2,234,"STALE","bread",619,"rel","C"
29,1,2,244,"PREMISES","moon",919,"un","C"
29,1,2,258,"GOING","gone",659,"rel","C"
29,1,2,353,"JUMP","rope",497,"rel","C"
29,2,2,14,"CHART","winner",740,"un","C"
29,2,2,125,"COPPER","penny",594,"rel","C"
29,2,2,133,"HIP","cocaine",972,"un","C"
29,2,2,184,"TRANSPLANT","heart",508,"rel","D"
29,2,2,204,"FLAG","american",977,"rel","D"
29,2,2,232,"SHEEP","england",726,"un","C"
29,2,2,233,"FENCE","picket",872,"rel","D"
29,2,2,236,"THICK","insurance",1140,"un","D"
29,2,2,250,"FASCISM","god",745,"un","C"
29,2,2,282,"FRENCH","fries",635,"rel","C"
29,2,2,311,"STAPLER","self",558,"un","D"
29,2,2,357,"POCKETBOOK","newspaper",805,"un","D"
30,1,2,461,"CLOG","drain",816,"rel","C"
30,1,2,520,"CHAIN","saw",605,"rel","C"
30,1,2,609,"TONIC","gin",608,"rel","D"
30,1,2,625,"GLIDE","beef",643,"un","C"
30,1,2,627,"ATTEND","apple",745,"un","D"
30,1,2,654,"BASKET","driver",943,"un","C"
30,1,2,691,"SOCIETY","eight",690,"un","C"
30,1,2,693,"STATION","train",677,"rel","D"
30,1,2,733,"LEDGE","then",800,"un","C"
30,1,2,738,"CAR","salad",612,"un","D"
30,1,2,741,"COMPUTE","market",749,"un","C"
30,1,2,773,"SCHOOL","work",830,"rel","C"
30,1,2,792,"SAINT","state",692,"un","D"
30,1,2,803,"HOPE","indian",1007,"un","D"
30,1,2,812,"ADORABLE","tantrum",1050,"un","C"
30,1,2,813,"WAIST","hound",606,"un","C"
30,1,2,822,"SWISS","cheese",506,"rel","C"
30,2,2,420,"TWINKLE","star",697,"rel","C"
30,2,2,453,"DEVELOPMENT","cabinet",507,"un","C"
30,2,2,466,"MAGIC","trick",695,"rel","C"
30,2,2,473,"RAYS","sun",612,"rel","D"
30,2,2,485,"MICROWAVE","oven",414,"rel","C"
30,2,2,495,"CHARCOAL","grill",529,"rel","C"
30,2,2,497,"LIBEL","gloves",564,"un","C"
30,2,2,629,"USE","abuse",687,"rel","C"
30,2,2,635,"IDOL","billy",650,"rel","D"
30,2,2,659,"RECKLESS","keeper",526,"un","C"
30,2,2,674,"STAIRS","climb",671,"rel","D"
30,2,2,685,"BURST","gum",493,"un","C"
30,2,2,709,"MEASUREMENT","weave",567,"un","C"
30,2,2,742,"SHEARS","band",667,"un","C"
30,2,2,752,"PICTURE","driving",563,"un","C"
30,2,2,776,"HORRIBLE","peanut",710,"un","D"
31,1,2,37,"TWILIGHT","zone",550,"rel","C"
31,1,2,47,"INQUIRE","vault",625,"un","C"
31,1,2,58,"DATE","time",526,"rel","C"
31,1,2,82,"AMERICAN","flag",576,"rel","C"
31,1,2,96,"FOAM","energy",642,"un","C"
31,1,2,104,"MANNERS","cleaner",922,"un","C"
31,1,2,142,"LAY","television",1334,"un","C"
31,1,2,182,"ENTERTAINMENT","office",1161,"un","C"
